country_id,intensity_level,side_a,side_b,year,conflict_id
199,1,Government of South Africa,ANC,1986,2058
199,1,Government of South Africa,ANC,1987,2059
199,1,Government of South Africa,ANC,1988,2060
11,1,Government of Argentina,Government of United Kingdom,1982,2061
104,1,Government of India,PLA,1982,2062
104,1,Government of India,PLA,1983,2063
104,1,Government of India,PLA,1984,2064
104,1,Government of India,PLA,1985,2065
104,1,Government of India,PLA,1986,2066
104,1,Government of India,PLA,1987,2067
104,1,Government of India,PLA,1988,2068
104,1,Government of India,UNLF,1993,2069
104,1,Government of India,UNLF,1994,2070
104,1,Government of India,PLA,1995,2071
104,1,Government of India,PLA,1996,2072
104,1,Government of India,PLA,1998,2073
104,1,Government of India,UNLF,1999,2074
104,1,Government of India,"PLA, UNLF",2000,2075
104,1,Government of India,UNLF,2003,2076
104,1,Government of India,"PLA, UNLF",2004,2077
104,1,Government of India,UNLF,2005,2078
104,1,Government of India,"PLA, UNLF",2006,2079
104,1,Government of India,UNLF,2007,2080
104,1,Government of India,"KCP, PREPAK",2008,2081
104,1,Government of India,"KCP, PREPAK, UNLF",2009,2082
117,1,Government of Kenya,Military faction (forces of Hezekiah Ochuka),1982,2083
45,1,Government of Chad,Government of Nigeria,1983,2084
90,1,Government of Grenada,Government of United States of America,1983,2085
104,1,Government of India,Sikh insurgents,1983,2086
104,1,Government of India,Sikh insurgents,1984,2087
104,1,Government of India,Sikh insurgents,1985,2088
104,1,Government of India,Sikh insurgents,1986,2089
104,1,Government of India,Sikh insurgents,1987,2090
104,2,Government of India,Sikh insurgents,1988,2091
104,1,Government of India,Sikh insurgents,1989,2092
104,2,Government of India,Sikh insurgents,1990,2093
104,2,Government of India,Sikh insurgents,1991,2094
104,2,Government of India,Sikh insurgents,1992,2095
104,1,Government of India,Sikh insurgents,1993,2096
204,1,Government of Sri Lanka,"LTTE, TELO",1984,2097
204,1,Government of Sri Lanka,"EPRLF, LTTE, TELO",1985,2098
204,1,Government of Sri Lanka,LTTE,1986,2099
204,2,Government of Sri Lanka,LTTE,1987,2100
204,1,Government of Sri Lanka,LTTE,1988,2101
204,1,Government of Sri Lanka,"EPRLF, LTTE",1989,2102
204,2,Government of Sri Lanka,LTTE,1990,2103
204,2,Government of Sri Lanka,LTTE,1991,2104
204,2,Government of Sri Lanka,LTTE,1992,2105
204,2,Government of Sri Lanka,LTTE,1993,2106
204,1,Government of Sri Lanka,LTTE,1994,2107
204,2,Government of Sri Lanka,LTTE,1995,2108
204,2,Government of Sri Lanka,LTTE,1996,2109
204,2,Government of Sri Lanka,LTTE,1997,2110
204,2,Government of Sri Lanka,LTTE,1998,2111
204,2,Government of Sri Lanka,LTTE,1999,2112
204,2,Government of Sri Lanka,LTTE,2000,2113
204,2,Government of Sri Lanka,LTTE,2001,2114
204,1,Government of Sri Lanka,LTTE,2003,2115
204,1,Government of Sri Lanka,LTTE,2005,2116
204,2,Government of Sri Lanka,LTTE,2006,2117
204,2,Government of Sri Lanka,LTTE,2007,2118
204,2,Government of Sri Lanka,LTTE,2008,2119
204,2,Government of Sri Lanka,LTTE,2009,2120
39,2,Government of Cameroon,UPC,1960,2121
39,1,Government of Cameroon,UPC,1961,2122
39,1,Government of Cameroon,Military faction (forces of Ibrahim Saleh),1984,2123
39,1,Government of Cameroon,JAS,2015,2124
39,1,Government of Cameroon,JAS,2016,2125
39,1,Government of Cameroon,JAS,2017,2126
39,1,Government of Cameroon,JAS,2020,2127
39,1,Government of Cameroon,JAS,2022,2128
39,1,Government of Cameroon,JAS,2023,2129
228,1,Government of Turkey,PKK,1984,2130
228,1,Government of Turkey,PKK,1985,2131
228,1,Government of Turkey,PKK,1986,2132
228,1,Government of Turkey,PKK,1987,2133
228,1,Government of Turkey,PKK,1988,2134
228,1,Government of Turkey,PKK,1989,2135
228,1,Government of Turkey,PKK,1990,2136
228,1,Government of Turkey,PKK,1991,2137
228,2,Government of Turkey,PKK,1992,2138
228,2,Government of Turkey,PKK,1993,2139
228,2,Government of Turkey,PKK,1994,2140
228,2,Government of Turkey,PKK,1995,2141
228,2,Government of Turkey,PKK,1996,2142
228,2,Government of Turkey,PKK,1997,2143
228,2,Government of Turkey,PKK,1998,2144
228,2,Government of Turkey,PKK,1999,2145
228,1,Government of Turkey,PKK,2000,2146
228,1,Government of Turkey,PKK,2001,2147
228,1,Government of Turkey,PKK,2002,2148
228,1,Government of Turkey,PKK,2003,2149
228,1,Government of Turkey,PKK,2004,2150
228,1,Government of Turkey,PKK,2005,2151
228,1,Government of Turkey,PKK,2006,2152
228,1,Government of Turkey,PKK,2007,2153
228,1,Government of Turkey,PKK,2008,2154
228,1,Government of Turkey,PKK,2009,2155
228,1,Government of Turkey,PKK,2010,2156
228,1,Government of Turkey,PKK,2011,2157
228,1,Government of Turkey,PKK,2012,2158
228,1,Government of Turkey,PKK,2013,2159
228,1,Government of Turkey,PKK,2015,2160
228,2,Government of Turkey,PKK,2016,2161
228,1,Government of Turkey,PKK,2017,2162
228,1,Government of Turkey,PKK,2018,2163
228,1,Government of Turkey,PKK,2019,2164
228,1,Government of Turkey,PKK,2020,2165
228,1,Government of Turkey,PKK,2021,2166
228,1,Government of Turkey,PKK,2022,2167
228,1,Government of Turkey,PKK,2023,2168
36,1,Government of Burkina Faso,Government of Mali,1985,2169
121,1,Government of Laos,Government of Thailand,1986,2170
121,1,Government of Laos,Government of Thailand,1987,2171
121,1,Government of Laos,Government of Thailand,1988,2172
213,1,Government of Suriname,SLA,1987,2173
223,1,Government of Togo,MTD,1986,2174
223,1,Government of Togo,JNIM,2022,2175
223,1,Government of Togo,JNIM,2023,2176
247,2,Government of South Yemen,YSP - AFI,1986,2177
36,1,Government of Burkina Faso,Popular Front,1987,2178
36,1,Government of Burkina Faso,JNIM,2018,2179
36,1,Government of Burkina Faso,JNIM,2019,2180
36,1,Government of Burkina Faso,JNIM,2020,2181
36,1,Government of Burkina Faso,JNIM,2021,2182
36,2,Government of Burkina Faso,JNIM,2022,2183
36,2,Government of Burkina Faso,JNIM,2023,2184
45,2,Government of Chad,Government of Libya,1987,2185
51,1,Government of Comoros,Presidential guard,1989,2186
73,1,Government of Ethiopia,ALF,1975,2187
73,1,Government of Ethiopia,ALF,1976,2188
73,1,Government of Ethiopia,ARDUF,1996,2189
104,1,Government of India,Kashmir insurgents,1990,2190
104,1,Government of India,Kashmir insurgents,1991,2191
104,1,Government of India,Kashmir insurgents,1992,2192
104,1,Government of India,Kashmir insurgents,1993,2193
104,1,Government of India,Kashmir insurgents,1994,2194
104,1,Government of India,Kashmir insurgents,1995,2195
104,1,Government of India,Kashmir insurgents,1996,2196
104,1,Government of India,Kashmir insurgents,1997,2197
104,1,Government of India,Kashmir insurgents,1998,2198
104,1,Government of India,Kashmir insurgents,1999,2199
104,2,Government of India,Kashmir insurgents,2000,2200
104,1,Government of India,Kashmir insurgents,2001,2201
104,2,Government of India,Kashmir insurgents,2002,2202
104,2,Government of India,Kashmir insurgents,2003,2203
104,2,Government of India,Kashmir insurgents,2004,2204
104,2,Government of India,Kashmir insurgents,2005,2205
104,1,Government of India,Kashmir insurgents,2006,2206
104,1,Government of India,Kashmir insurgents,2007,2207
104,1,Government of India,Kashmir insurgents,2008,2208
104,1,Government of India,Kashmir insurgents,2009,2209
104,1,Government of India,Kashmir insurgents,2010,2210
104,1,Government of India,Kashmir insurgents,2011,2211
104,1,Government of India,Kashmir insurgents,2012,2212
104,1,Government of India,Kashmir insurgents,2013,2213
104,1,Government of India,Kashmir insurgents,2014,2214
104,1,Government of India,Kashmir insurgents,2015,2215
104,1,Government of India,Kashmir insurgents,2016,2216
104,1,Government of India,Kashmir insurgents,2017,2217
104,1,Government of India,Kashmir insurgents,2018,2218
104,1,Government of India,Kashmir insurgents,2019,2219
104,1,Government of India,Kashmir insurgents,2020,2220
104,1,Government of India,Kashmir insurgents,2021,2221
104,1,Government of India,Kashmir insurgents,2022,2222
104,1,Government of India,Kashmir insurgents,2023,2223
104,1,Government of India,ULFA,1990,2224
104,1,Government of India,ULFA,1994,2225
104,1,Government of India,ULFA,1995,2226
104,1,Government of India,ULFA,1996,2227
104,1,Government of India,ULFA,1997,2228
104,1,Government of India,ULFA,1998,2229
104,1,Government of India,ULFA,1999,2230
104,1,Government of India,ULFA,2000,2231
104,1,Government of India,ULFA,2001,2232
104,1,Government of India,ULFA,2002,2233
104,1,Government of India,ULFA,2003,2234
104,1,Government of India,ULFA,2004,2235
104,1,Government of India,ULFA,2005,2236
104,1,Government of India,ULFA,2006,2237
104,1,Government of India,ULFA,2007,2238
104,1,Government of India,ULFA,2008,2239
104,1,Government of India,ULFA,2009,2240
104,1,Government of India,ULFA,2010,2241
105,1,Government of Indonesia,GAM,1990,2242
105,1,Government of Indonesia,GAM,1991,2243
105,1,Government of Indonesia,GAM,1999,2244
105,1,Government of Indonesia,GAM,2000,2245
105,1,Government of Indonesia,GAM,2001,2246
105,1,Government of Indonesia,GAM,2002,2247
105,1,Government of Indonesia,GAM,2003,2248
105,1,Government of Indonesia,GAM,2004,2249
105,1,Government of Indonesia,GAM,2005,2250
171,1,Government of Panama,Military faction (forces of Moisés Giroldi),1989,2251
171,1,Government of Panama,Government of United States of America,1989,2252
172,1,Government of Papua New Guinea,BRA,1990,2253
172,1,Government of Papua New Guinea,BRA,1992,2254
172,1,Government of Papua New Guinea,BRA,1993,2255
172,1,Government of Papua New Guinea,BRA,1994,2256
172,1,Government of Papua New Guinea,BRA,1995,2257
172,1,Government of Papua New Guinea,BRA,1996,2258
182,1,Government of Romania,"Military faction (forces of Nicolae Ceausescu), NSF",1989,2259
107,2,Government of Iraq,Government of Kuwait,1990,2260
107,2,Government of Iraq,Government of Kuwait,1991,2261
135,1,Government of Mali,MPA,1990,2262
135,1,Government of Mali,FPLA,1991,2263
135,1,Government of Mali,FIAA,1994,2264
135,1,Government of Mali,ATNMC,2007,2265
135,1,Government of Mali,ATNMC,2008,2266
135,1,Government of Mali,ATNMC,2009,2267
135,1,Government of Mali,CMA,2012,2268
135,1,Government of Mali,CMA,2014,2269
135,1,Government of Mali,CMA,2015,2270
159,1,Government of Niger,CRA,1994,2271
184,2,Government of Rwanda,FPR,1990,2272
184,1,Government of Rwanda,FPR,1991,2273
184,1,Government of Rwanda,FPR,1992,2274
184,1,Government of Rwanda,FPR,1993,2275
184,2,Government of Rwanda,FPR,1994,2276
184,1,Government of Rwanda,ALiR,1996,2277
184,2,Government of Rwanda,ALiR,1997,2278
184,2,Government of Rwanda,ALiR,1998,2279
184,1,Government of Rwanda,ALiR,1999,2280
184,1,Government of Rwanda,ALiR,2000,2281
184,2,Government of Rwanda,FDLR-FOCA,2001,2282
184,1,Government of Rwanda,FDLR-FOCA,2002,2283
184,2,Government of Rwanda,FDLR-FOCA,2009,2284
184,1,Government of Rwanda,FDLR-FOCA,2010,2285
184,1,Government of Rwanda,FDLR-FOCA,2011,2286
184,1,Government of Rwanda,FDLR-FOCA,2012,2287
184,1,Government of Rwanda,FDLR-FOCA,2016,2288
184,1,Government of Rwanda,"FDLR-FOCA, FDLR-RUD, RMDC",2019,2289
184,1,Government of Rwanda,"FDLR-FOCA, FDLR-RUD, RMDC",2020,2290
184,1,Government of Rwanda,FDLR-FOCA,2022,2291
184,1,Government of Rwanda,FDLR-FOCA,2023,2292
189,1,Government of Senegal,MFDC,1990,2293
189,1,Government of Senegal,MFDC,1992,2294
189,1,Government of Senegal,MFDC,1993,2295
189,1,Government of Senegal,MFDC,1995,2296
189,1,Government of Senegal,MFDC,1997,2297
189,1,Government of Senegal,MFDC,1998,2298
189,1,Government of Senegal,MFDC,2000,2299
189,1,Government of Senegal,MFDC,2001,2300
189,1,Government of Senegal,MFDC,2003,2301
189,1,Government of Senegal,MFDC,2011,2302
183,1,Government of Russia (Soviet Union),Republic of Armenia,1990,2303
183,1,Government of Russia (Soviet Union),Republic of Armenia,1991,2304
183,1,Government of Russia (Soviet Union),APF,1990,2305
226,1,Government of Trinidad and Tobago,Jamaat al-Muslimeen,1990,2306
63,1,Government of Djibouti,FRUD,1991,2307
63,1,Government of Djibouti,FRUD,1992,2308
63,1,Government of Djibouti,FRUD,1993,2309
63,1,Government of Djibouti,FRUD,1994,2310
63,1,Government of Djibouti,FRUD-C,1999,2311
84,1,Government of Georgia,National Guard and Mkhedrioni,1991,2312
84,1,Government of Georgia,Zviadists,1992,2313
84,1,Government of Georgia,Zviadists,1993,2314
98,1,Government of Haiti,Military faction (forces of Himmler Rebu and Guy Francois),1989,2315
98,1,Government of Haiti,Military faction (forces of Raol Cédras),1991,2316
98,1,Government of Haiti,"FLRN, OP Lavalas",2004,2317
192,1,Government of Sierra Leone,RUF,1991,2318
192,1,Government of Sierra Leone,RUF,1992,2319
192,1,Government of Sierra Leone,RUF,1993,2320
192,1,Government of Sierra Leone,RUF,1994,2321
192,2,Government of Sierra Leone,RUF,1995,2322
192,1,Government of Sierra Leone,RUF,1996,2323
192,1,Government of Sierra Leone,"AFRC, Kamajors, RUF",1997,2324
192,2,Government of Sierra Leone,"AFRC, Kamajors, RUF",1998,2325
192,2,Government of Sierra Leone,"AFRC, RUF",1999,2326
192,1,Government of Sierra Leone,"RUF, WSB",2000,2327
192,1,Government of Sierra Leone,RUF,2001,2328
228,1,Government of Turkey,DHKP-C,1991,2329
228,1,Government of Turkey,DHKP-C,1992,2330
228,1,Government of Turkey,DHKP-C,1993,2331
228,1,Government of Turkey,TKP-ML,2000,2332
228,1,Government of Turkey,MKP,2005,2333
228,1,Government of Turkey,"TAK, Yurtta Sulh Konseyi",2016,2334
190,1,Government of Serbia (Yugoslavia),Republic of Slovenia,1991,2335
190,2,Government of Serbia (Yugoslavia),"Croatian irregulars, Republic of Croatia",1991,2336
190,1,Government of Serbia (Yugoslavia),Republic of Croatia,1992,2337
4,1,Government of Algeria,Takfir wa'l Hijra,1991,2338
4,1,Government of Algeria,AIS,1992,2339
4,1,Government of Algeria,"AIS, GIA",1993,2340
4,2,Government of Algeria,"AIS, GIA",1994,2341
4,2,Government of Algeria,"AIS, GIA",1995,2342
4,2,Government of Algeria,"AIS, GIA",1996,2343
4,2,Government of Algeria,"AIS, GIA",1997,2344
4,2,Government of Algeria,GIA,1998,2345
4,2,Government of Algeria,"AQIM, GIA",1999,2346
4,1,Government of Algeria,"AQIM, GIA",2000,2347
4,1,Government of Algeria,"AQIM, GIA",2001,2348
4,1,Government of Algeria,"AQIM, GIA",2002,2349
4,1,Government of Algeria,"AQIM, GIA",2003,2350
4,1,Government of Algeria,AQIM,2004,2351
4,1,Government of Algeria,AQIM,2005,2352
4,1,Government of Algeria,AQIM,2006,2353
4,1,Government of Algeria,AQIM,2007,2354
4,1,Government of Algeria,AQIM,2008,2355
4,1,Government of Algeria,AQIM,2009,2356
4,1,Government of Algeria,AQIM,2010,2357
4,1,Government of Algeria,AQIM,2011,2358
4,1,Government of Algeria,"AQIM, MUJAO",2012,2359
4,1,Government of Algeria,AQIM,2013,2360
4,1,Government of Algeria,AQIM,2014,2361
4,1,Government of Algeria,AQIM,2015,2362
4,1,Government of Algeria,AQIM,2016,2363
4,1,Government of Algeria,AQIM,2017,2364
4,1,Government of Algeria,AQIM,2018,2365
4,1,Government of Algeria,AQIM,2020,2366
7,1,Government of Angola,FLEC-R,1991,2367
7,1,Government of Angola,FLEC-FAC,1992,2368
7,1,Government of Angola,"FLEC-FAC, FLEC-R",1994,2369
7,1,Government of Angola,FLEC-FAC,1995,2370
7,1,Government of Angola,FLEC-FAC,1996,2371
7,1,Government of Angola,"FLEC-FAC, FLEC-R",1997,2372
7,1,Government of Angola,FLEC-FAC,1998,2373
7,1,Government of Angola,"FLEC-FAC, FLEC-R",2002,2374
7,1,Government of Angola,FLEC-FAC,2003,2375
7,1,Government of Angola,FLEC-FAC,2004,2376
7,1,Government of Angola,FLEC-FAC,2007,2377
7,1,Government of Angola,FLEC-FAC,2009,2378
7,1,Government of Angola,FLEC-FAC-TN,2016,2379
7,1,Government of Angola,FLEC-FAC-TN,2017,2380
7,1,Government of Angola,FLEC-FAC-TN,2019,2381
7,1,Government of Angola,FLEC-FAC-TN,2020,2382
7,1,Government of Angola,FLEC-FAC-TN,2022,2383
16,1,Government of Azerbaijan,Republic of Artsakh,1991,2384
16,2,Government of Azerbaijan,Republic of Artsakh,1992,2385
16,2,Government of Azerbaijan,Republic of Artsakh,1993,2386
16,2,Government of Azerbaijan,Republic of Artsakh,1994,2387
16,1,Government of Azerbaijan,Republic of Artsakh,1997,2388
16,1,Government of Azerbaijan,Republic of Artsakh,1998,2389
16,1,Government of Azerbaijan,Republic of Artsakh,2005,2390
16,1,Government of Azerbaijan,Republic of Artsakh,2008,2391
16,1,Government of Azerbaijan,Republic of Artsakh,2012,2392
16,1,Government of Azerbaijan,Republic of Artsakh,2014,2393
16,1,Government of Azerbaijan,Republic of Artsakh,2015,2394
16,1,Government of Azerbaijan,Republic of Artsakh,2016,2395
16,1,Government of Azerbaijan,Republic of Artsakh,2017,2396
16,2,Government of Azerbaijan,Republic of Artsakh,2020,2397
16,1,Government of Azerbaijan,Republic of Artsakh,2021,2398
16,1,Government of Azerbaijan,Republic of Artsakh,2022,2399
16,1,Government of Azerbaijan,Republic of Artsakh,2023,2400
28,2,Government of Bosnia-Herzegovina,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina",1992,2401
28,2,Government of Bosnia-Herzegovina,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina",1993,2402
28,2,Government of Bosnia-Herzegovina,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina",1994,2403
28,2,Government of Bosnia-Herzegovina,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina",1995,2404
57,2,Government of Croatia,"Serbian irregulars, Serbian Republic of Krajina",1992,2405
57,1,Government of Croatia,Serbian Republic of Krajina,1993,2406
57,1,Government of Croatia,Serbian Republic of Krajina,1994,2407
57,2,Government of Croatia,Serbian Republic of Krajina,1995,2408
67,1,Government of Egypt,al-Gama'a al-Islamiyya,1993,2409
67,1,Government of Egypt,al-Gama'a al-Islamiyya,1994,2410
67,1,Government of Egypt,al-Gama'a al-Islamiyya,1995,2411
67,1,Government of Egypt,al-Gama'a al-Islamiyya,1996,2412
67,1,Government of Egypt,al-Gama'a al-Islamiyya,1997,2413
67,1,Government of Egypt,al-Gama'a al-Islamiyya,1998,2414
67,1,Government of Egypt,Ansar Bayt al-Maqdis,2014,2415
67,1,Government of Egypt,"Harakit Sawa'id Misr, Jama'at Ansar al-Islam",2017,2416
67,1,Government of Egypt,Harakit Sawa'id Misr,2018,2417
67,1,Government of Egypt,Harakit Sawa'id Misr,2019,2418
84,1,Government of Georgia,Republic of Abkhazia,1992,2419
84,2,Government of Georgia,Republic of Abkhazia,1993,2420
84,1,Government of Georgia,Republic of South Ossetia,1992,2421
84,1,Government of Georgia,Republic of South Ossetia,2004,2422
84,1,Government of Georgia,Republic of South Ossetia,2008,2423
144,1,Government of Moldova,PMR,1992,2424
219,2,Government of Tajikistan,"PFT, UTO",1992,2425
219,2,Government of Tajikistan,UTO,1993,2426
219,1,Government of Tajikistan,UTO,1994,2427
219,1,Government of Tajikistan,UTO,1995,2428
219,2,Government of Tajikistan,UTO,1996,2429
219,1,Government of Tajikistan,Forces of Khudoberdiyev,1997,2430
219,1,Government of Tajikistan,"Forces of Khudoberdiyev, UTO",1998,2431
219,1,Government of Tajikistan,Forces of Mullo Abdullo,2000,2432
219,1,Government of Tajikistan,"Forces of Mullo Abdullo, IMU",2010,2433
219,1,Government of Tajikistan,IMU,2011,2434
16,1,Government of Azerbaijan,Military faction (forces of Suret Husseinov),1993,2435
16,1,Government of Azerbaijan,OPON Forces,1995,2436
28,1,Government of Bosnia-Herzegovina,Autonomous Province of Western Bosnia,1993,2437
28,2,Government of Bosnia-Herzegovina,Autonomous Province of Western Bosnia,1994,2438
28,1,Government of Bosnia-Herzegovina,Autonomous Province of Western Bosnia,1995,2439
28,1,Government of Bosnia-Herzegovina,Croatian Republic of Bosnia-Herzegovina,1992,2440
28,2,Government of Bosnia-Herzegovina,"Croatian irregulars, Croatian Republic of Bosnia-Herzegovina",1993,2441
28,1,Government of Bosnia-Herzegovina,"Croatian irregulars, Croatian Republic of Bosnia-Herzegovina",1994,2442
183,1,Government of Russia (Soviet Union),Parliamentary Forces,1993,2443
183,1,Government of Russia (Soviet Union),"LSR, RDK, Wagner",2023,2444
142,1,Government of Mexico,EZLN,1994,2445
142,1,Government of Mexico,EPR,1996,2446
183,1,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1994,2447
183,2,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1995,2448
183,2,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1996,2449
183,2,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1999,2450
183,2,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,2000,2451
183,1,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,2001,2452
183,2,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,2002,2453
183,1,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,2003,2454
183,2,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,2004,2455
183,1,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,2005,2456
183,1,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,2006,2457
183,1,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,2007,2458
247,2,Government of Yemen (North Yemen),Democratic Republic of Yemen,1994,2459
66,1,Government of Ecuador,Government of Peru,1995,2460
168,1,Government of Pakistan,MQM,1990,2461
168,1,Government of Pakistan,MQM,1994,2462
168,1,Government of Pakistan,MQM,1995,2463
168,1,Government of Pakistan,MQM,1996,2464
168,1,Government of Pakistan,TTP,2007,2465
168,2,Government of Pakistan,TTP,2008,2466
168,2,Government of Pakistan,"Lashkar-e-Islam, TTP",2009,2467
168,2,Government of Pakistan,"Lashkar-e-Islam, TTP",2010,2468
168,2,Government of Pakistan,TTP,2011,2469
168,2,Government of Pakistan,"Lashkar-e-Islam, TTP, TTP - TA",2012,2470
168,2,Government of Pakistan,"Lashkar-e-Islam, TTP",2013,2471
168,2,Government of Pakistan,"IMU, Jamaat-ul-Ahrar, Lashkar-e-Islam, TTP",2014,2472
168,2,Government of Pakistan,TTP,2015,2473
168,1,Government of Pakistan,TTP,2016,2474
168,1,Government of Pakistan,TTP,2017,2475
168,1,Government of Pakistan,TTP,2018,2476
168,1,Government of Pakistan,TTP,2019,2477
168,1,Government of Pakistan,TTP,2020,2478
168,1,Government of Pakistan,TTP,2021,2479
168,1,Government of Pakistan,TTP,2022,2480
168,1,Government of Pakistan,"TJP, TTP",2023,2481
39,1,Government of Cameroon,Government of Nigeria,1996,2482
159,1,Government of Niger,FDR,1995,2483
51,1,Government of Comoros,MPA/Republic of Anjouan,1997,2484
52,1,Government of Congo,Ninjas,1993,2485
52,2,Government of Congo,"Cobras, Cocoyes",1997,2486
52,2,Government of Congo,"Cocoyes, Ninjas, Ntsiloulous",1998,2487
52,1,Government of Congo,"Cocoyes, Ntsiloulous",1999,2488
52,1,Government of Congo,Ntsiloulous,2002,2489
52,1,Government of Congo,Ntsiloulous,2016,2490
70,2,Government of Eritrea,Government of Ethiopia,1998,2491
70,2,Government of Eritrea,Government of Ethiopia,1999,2492
70,2,Government of Eritrea,Government of Ethiopia,2000,2493
70,1,Government of Eritrea,Government of Ethiopia,2016,2494
96,1,Government of Guinea-Bissau,"Military Junta for the Consolidation of Democracy, Peace and Justice",1998,2495
96,1,Government of Guinea-Bissau,"Military Junta for the Consolidation of Democracy, Peace and Justice",1999,2496
124,1,Government of Lesotho,Military faction (Lesotho),1998,2497
190,2,Government of Serbia (Yugoslavia),UCK,1998,2498
190,2,Government of Serbia (Yugoslavia),UCK,1999,2499
73,1,Government of Ethiopia,OLF,1977,2500
73,1,Government of Ethiopia,OLF,1978,2501
73,1,Government of Ethiopia,OLF,1980,2502
73,2,Government of Ethiopia,OLF,1981,2503
73,1,Government of Ethiopia,OLF,1983,2504
73,1,Government of Ethiopia,OLF,1984,2505
73,1,Government of Ethiopia,OLF,1985,2506
73,1,Government of Ethiopia,OLF,1986,2507
73,1,Government of Ethiopia,OLF,1987,2508
73,1,Government of Ethiopia,OLF,1988,2509
73,1,Government of Ethiopia,OLF,1989,2510
73,1,Government of Ethiopia,OLF,1990,2511
73,1,Government of Ethiopia,OLF,1991,2512
73,1,Government of Ethiopia,OLF,1992,2513
73,1,Government of Ethiopia,OLF,1994,2514
73,1,Government of Ethiopia,OLF,1995,2515
73,1,Government of Ethiopia,OLF,1998,2516
73,1,Government of Ethiopia,OLF,1999,2517
73,1,Government of Ethiopia,OLF,2000,2518
73,1,Government of Ethiopia,OLF,2001,2519
73,1,Government of Ethiopia,OLF,2002,2520
73,1,Government of Ethiopia,OLF,2003,2521
73,1,Government of Ethiopia,OLF,2004,2522
73,1,Government of Ethiopia,OLF,2005,2523
73,1,Government of Ethiopia,OLF,2006,2524
73,1,Government of Ethiopia,OLF,2007,2525
73,1,Government of Ethiopia,OLF,2008,2526
73,1,Government of Ethiopia,OLF,2009,2527
73,1,Government of Ethiopia,OLF,2010,2528
73,1,Government of Ethiopia,OLF,2011,2529
73,1,Government of Ethiopia,OLF,2012,2530
73,1,Government of Ethiopia,OLF,2013,2531
73,1,Government of Ethiopia,OLF,2015,2532
73,1,Government of Ethiopia,OLF,2016,2533
73,1,Government of Ethiopia,OLA,2019,2534
73,1,Government of Ethiopia,OLA,2020,2535
73,1,Government of Ethiopia,OLA,2021,2536
73,1,Government of Ethiopia,OLA,2022,2537
73,1,Government of Ethiopia,OLA,2023,2538
183,1,Government of Russia (Soviet Union),Wahhabi movement of the Buinaksk district,1999,2539
240,1,Government of Uzbekistan,IMU,1999,2540
240,1,Government of Uzbekistan,IMU,2000,2541
240,1,Government of Uzbekistan,JIG,2004,2542
44,1,Government of Central African Republic,Military faction (forces of André Kolingba),2001,2543
44,1,Government of Central African Republic,Forces of Francois Bozize,2002,2544
44,1,Government of Central African Republic,Seleka,2006,2545
44,1,Government of Central African Republic,CPJP,2009,2546
44,1,Government of Central African Republic,CPJP,2010,2547
44,1,Government of Central African Republic,CPJP,2011,2548
44,1,Government of Central African Republic,Seleka,2012,2549
44,1,Government of Central African Republic,"anti-Balaka, Seleka",2013,2550
44,1,Government of Central African Republic,anti-Balaka,2014,2551
44,1,Government of Central African Republic,anti-Balaka,2017,2552
44,1,Government of Central African Republic,"anti-Balaka, UPC",2018,2553
44,1,Government of Central African Republic,UPC,2019,2554
44,1,Government of Central African Republic,"CPC, UPC",2020,2555
44,1,Government of Central African Republic,"CPC, UPC",2021,2556
44,1,Government of Central African Republic,CPC,2022,2557
44,1,Government of Central African Republic,CPC,2023,2558
164,1,Government of North Macedonia,UCK,2001,2559
238,2,Government of United States of America,al-Qaida,2001,2560
238,1,Government of United States of America,al-Qaida,2002,2561
238,1,Government of United States of America,al-Qaida,2003,2562
238,1,Government of United States of America,al-Qaida,2004,2563
238,1,Government of United States of America,al-Qaida,2005,2564
238,1,Government of United States of America,al-Qaida,2006,2565
238,1,Government of United States of America,al-Qaida,2007,2566
238,1,Government of United States of America,al-Qaida,2008,2567
238,1,Government of United States of America,al-Qaida,2009,2568
238,1,Government of United States of America,al-Qaida,2010,2569
238,1,Government of United States of America,al-Qaida,2011,2570
238,1,Government of United States of America,al-Qaida,2012,2571
238,1,Government of United States of America,al-Qaida,2013,2572
238,1,Government of United States of America,al-Qaida,2014,2573
238,1,Government of United States of America,al-Qaida,2015,2574
238,1,Government of United States of America,al-Qaida,2016,2575
238,1,Government of United States of America,al-Qaida,2017,2576
238,1,Government of United States of America,al-Qaida,2019,2577
